"","DATE","TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","LOCATION","ON STREET NAME","CROSS STREET NAME","OFF STREET NAME","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","NUMBER OF PEDESTRIANS INJURED","NUMBER OF PEDESTRIANS KILLED","NUMBER OF CYCLIST INJURED","NUMBER OF CYCLIST KILLED","NUMBER OF MOTORIST INJURED","NUMBER OF MOTORIST KILLED","CONTRIBUTING FACTOR VEHICLE 1","CONTRIBUTING FACTOR VEHICLE 2","CONTRIBUTING FACTOR VEHICLE 3","CONTRIBUTING FACTOR VEHICLE 4","CONTRIBUTING FACTOR VEHICLE 5","UNIQUE KEY","VEHICLE TYPE CODE 1","VEHICLE TYPE CODE 2","VEHICLE TYPE CODE 3","VEHICLE TYPE CODE 4","VEHICLE TYPE CODE 5","YEAR","MONTH","MDAY","WDAY","YDAY","TOTAL_YDAY","severity"
"1189",2013-11-02,00:05:00,"BRONX","10466",40.8934115,-73.8573621,"(40.8934115, -73.8573621)","WHITE PLAINS ROAD","EAST 233 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,98813,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,11,2,7,306,365,"Fatal"
"1190",2013-11-02,12:48:00,"BROOKLYN","11205",40.6895074,-73.9701325,"(40.6895074, -73.9701325)","DE KALB AVENUE","CLERMONT AVENUE",NA,3,1,3,1,0,0,0,0,"Failure to Yield Right-of-Way","Unspecified","Unspecified","Unspecified",NA,193395,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",NA,2013,11,2,7,306,365,"Fatal"
"1191",2013-10-31,22:38:00,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,"Fatigued/Drowsy","Unspecified","Unspecified",NA,NA,3065849,"MOTORCYCLE","PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",NA,NA,2013,10,31,5,304,365,"Fatal"
"1192",2013-10-30,06:38:00,"BRONX","10456",40.8359271,-73.9029039,"(40.8359271, -73.9029039)","THIRD AVENUE","ST PAULS PLACE",NA,0,1,0,0,0,1,0,0,"Passenger Distraction","Unspecified",NA,NA,NA,80277,"PASSENGER VEHICLE","BICYCLE",NA,NA,NA,2013,10,30,4,303,365,"Fatal"
"1193",2013-10-28,19:18:00,"BROOKLYN","11207",40.6731495,-73.8961904,"(40.6731495, -73.8961904)","PENNSYLVANIA AVENUE","GLENMORE AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,169123,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,10,28,2,301,365,"Fatal"
"1194",2013-10-28,19:27:00,"QUEENS","11433",40.7084277,-73.7805483,"(40.7084277, -73.7805483)","JAMAICA AVENUE","180 STREET",NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,212045,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,10,28,2,301,365,"Fatal"
"1195",2013-10-25,12:53:00,NA,NA,NA,NA,NA,"DIVISION AVENUE","MARCY AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,197107,"BUS",NA,NA,NA,NA,2013,10,25,6,298,365,"Fatal"
"1196",2013-10-22,04:30:00,"BROOKLYN","11236",40.640239,-73.9194608,"(40.640239, -73.9194608)","RALPH AVENUE","FOSTER AVENUE",NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded","Other Vehicular","Other Vehicular",NA,NA,128796,"PASSENGER VEHICLE","PASSENGER VEHICLE","LARGE COM VEH(6 OR MORE TIRES)",NA,NA,2013,10,22,3,295,365,"Fatal"
"1197",2013-10-21,00:08:00,"BROOKLYN","11219",40.6376871,-73.9965194,"(40.6376871, -73.9965194)","49 STREET","11 AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,133733,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,10,21,2,294,365,"Fatal"
"1198",2013-10-21,08:02:00,"BRONX","10461",40.8352696,-73.8322408,"(40.8352696, -73.8322408)","EAST TREMONT AVENUE","PURITAN AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,91311,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2013,10,21,2,294,365,"Fatal"
"1199",2013-10-20,22:15:00,"BROOKLYN","11206",40.6957047,-73.9463647,"(40.6957047, -73.9463647)","TOMPKINS AVENUE","MYRTLE AVENUE",NA,2,1,0,0,0,0,2,1,"Traffic Control Disregarded","Unspecified","Unspecified","Unspecified","Unspecified",181929,"PASSENGER VEHICLE","VAN","PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",2013,10,20,1,293,365,"Fatal"
"1200",2013-10-20,23:20:00,"BROOKLYN","11201",40.6898703,-73.9882988,"(40.6898703, -73.9882988)","SMITH STREET","SCHERMERHORN STREET",NA,0,1,0,0,0,1,0,0,"Passenger Distraction","Unspecified",NA,NA,NA,190714,"SPORT UTILITY / STATION WAGON","BICYCLE",NA,NA,NA,2013,10,20,1,293,365,"Fatal"
"1201",2013-10-18,04:42:00,"MANHATTAN","10033",40.8455203,-73.9346852,"(40.8455203, -73.9346852)","AUDUBON AVENUE","WEST 176 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,69561,"UNKNOWN",NA,NA,NA,NA,2013,10,18,6,291,365,"Fatal"
"1202",2013-10-17,04:54:00,"BROOKLYN","11236",40.637108,-73.8933748,"(40.637108, -73.8933748)","ROCKAWAY PARKWAY","AVENUE M",NA,0,1,0,0,0,0,0,1,"Unspecified","Unspecified",NA,NA,NA,146802,"MOTORCYCLE","PASSENGER VEHICLE",NA,NA,NA,2013,10,17,5,290,365,"Fatal"
"1203",2013-10-13,05:36:00,NA,NA,40.789022,-73.8186415,"(40.789022, -73.8186415)",NA,NA,NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded",NA,NA,NA,NA,3056701,"MOTORCYCLE",NA,NA,NA,NA,2013,10,13,1,286,365,"Fatal"
"1204",2013-10-11,12:59:00,"BROOKLYN","11234",40.6120748,-73.9277462,"(40.6120748, -73.9277462)","COLEMAN STREET","AVENUE S",NA,0,1,0,0,0,0,0,1,"Unspecified","Unspecified","Unspecified",NA,NA,128739,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,2013,10,11,6,284,365,"Fatal"
"1205",2013-10-11,20:29:00,"BROOKLYN","11236",40.6353138,-73.9004935,"(40.6353138, -73.9004935)","REMSEN AVENUE","AVENUE L",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,146761,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,10,11,6,284,365,"Fatal"
"1206",2013-10-11,21:45:00,"QUEENS","11372",40.7568039,-73.8736557,"(40.7568039, -73.8736557)","JUNCTION BOULEVARD","NORTHERN BOULEVARD",NA,0,1,0,1,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,283373,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,10,11,6,284,365,"Fatal"
"1207",2013-10-10,10:29:00,"BRONX","10460",40.8467812,-73.8837895,"(40.8467812, -73.8837895)","SOUTHERN BOULEVARD","EAST 181 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,102021,"PICK-UP TRUCK",NA,NA,NA,NA,2013,10,10,5,283,365,"Fatal"
"1208",2013-10-08,17:15:00,NA,NA,NA,NA,NA,NA,NA,"S/B PROSPECT PARK WEST & 3RD ST",0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,178514,"VAN",NA,NA,NA,NA,2013,10,8,3,281,365,"Fatal"
"1209",2013-10-06,17:38:00,"QUEENS","11355",40.7524887,-73.8268873,"(40.7524887, -73.8268873)","MAIN STREET","CHERRY AVENUE",NA,0,1,0,1,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,252454,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,10,6,1,279,365,"Fatal"
"1210",2013-10-04,19:55:00,"QUEENS","11364",40.7502348,-73.7728818,"(40.7502348, -73.7728818)","53 AVENUE","206 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,262874,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,10,4,6,277,365,"Fatal"
"1211",2013-10-04,06:18:00,NA,NA,NA,NA,NA,"RICHMOND TERRACE","SIMONSON AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,291585,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,10,4,6,277,365,"Fatal"
"1212",2013-10-02,07:16:00,"BRONX","10451",40.8235793,-73.914166,"(40.8235793, -73.914166)","MELROSE AVENUE","EAST 160 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,80182,"BUS",NA,NA,NA,NA,2013,10,2,4,275,365,"Fatal"
"1213",2013-10-01,10:50:00,NA,NA,NA,NA,NA,NA,NA,"P/L OF 2424 HYLAN BLVD",1,1,0,1,0,0,1,0,"Driver Inattention/Distraction",NA,NA,NA,NA,299607,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,10,1,3,274,365,"Fatal"
"1214",2013-09-28,23:05:00,"QUEENS","11377",40.7518401,-73.9035714,"(40.7518401, -73.9035714)","BROADWAY","58 STREET",NA,0,1,0,1,0,0,0,0,"Traffic Control Disregarded",NA,NA,NA,NA,243609,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,9,28,7,271,365,"Fatal"
"1215",2013-09-28,05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,0,0,6,1,"Traffic Control Disregarded","Unspecified","Unspecified",NA,NA,2965431,"PASSENGER VEHICLE","TAXI","PASSENGER VEHICLE",NA,NA,2013,9,28,7,271,365,"Fatal"
"1216",2013-09-27,11:37:00,"QUEENS","11433",40.7027402,-73.7984161,"(40.7027402, -73.7984161)","ARCHER AVENUE","160 STREET",NA,0,1,0,1,0,0,0,0,"Drugs (Illegal)",NA,NA,NA,NA,211820,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,9,27,6,270,365,"Fatal"
"1217",2013-09-27,15:50:00,NA,NA,NA,NA,NA,NA,NA,"1672 86 ST(GAS STATION)",0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,124515,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,9,27,6,270,365,"Fatal"
"1218",2013-09-26,11:38:00,"QUEENS","11101",40.74266,-73.9320831,"(40.74266, -73.9320831)","47 AVENUE","33 STREET",NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,243583,"UNKNOWN",NA,NA,NA,NA,2013,9,26,5,269,365,"Fatal"
"1219",2013-09-26,15:23:00,"BROOKLYN","11220",40.6423059,-74.0132314,"(40.6423059, -74.0132314)","5 AVENUE","55 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,158953,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,9,26,5,269,365,"Fatal"
"1220",2013-09-24,03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded","Unspecified","Unspecified","Unspecified",NA,2889234,"PASSENGER VEHICLE","PASSENGER VEHICLE","OTHER","OTHER",NA,2013,9,24,3,267,365,"Fatal"
"1221",2013-09-23,14:11:00,NA,NA,NA,NA,NA,"20 AVENUE","WHITESTONE EXPRESSWAY",NA,2,1,0,1,0,0,2,0,"Outside Car Distraction",NA,NA,NA,NA,252266,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,9,23,2,266,365,"Fatal"
"1222",2013-09-22,01:32:00,"BRONX","10456",40.8375147,-73.9147732,"(40.8375147, -73.9147732)","GRAND CONCOURSE","MARCY PLACE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,87659,"LIVERY VEHICLE",NA,NA,NA,NA,2013,9,22,1,265,365,"Fatal"
"1223",2013-09-21,16:08:00,"BROOKLYN","11220",40.6357409,-74.0260387,"(40.6357409, -74.0260387)","3 AVENUE","BAY RIDGE AVENUE",NA,0,1,0,0,0,0,0,1,"Prescription Medication","Unspecified",NA,NA,NA,143558,"SPORT UTILITY / STATION WAGON","MOTORCYCLE",NA,NA,NA,2013,9,21,7,264,365,"Fatal"
"1224",2013-09-21,22:18:00,"QUEENS","11375",40.7214535,-73.8439779,"(40.7214535, -73.8439779)","QUEENS BOULEVARD","71 AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,266864,"UNKNOWN",NA,NA,NA,NA,2013,9,21,7,264,365,"Fatal"
"1225",2013-09-17,11:39:00,"BROOKLYN","11228",40.6203042,-74.0074276,"(40.6203042, -74.0074276)","BAY RIDGE PARKWAY","13 AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified","Unspecified",NA,NA,NA,143533,"PICK-UP TRUCK","SPORT UTILITY / STATION WAGON",NA,NA,NA,2013,9,17,3,260,365,"Fatal"
"1226",2013-09-17,15:24:00,"QUEENS","11377",40.7459414,-73.900054,"(40.7459414, -73.900054)","ROOSEVELT AVENUE","64 STREET",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded","Unspecified",NA,NA,NA,243469,"MOTORCYCLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2013,9,17,3,260,365,"Fatal"
"1227",2013-09-15,04:57:00,NA,NA,NA,NA,NA,"EVERGREEN AVENUE","BRUCKNER BOULEVARD",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,83888,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,9,15,1,258,365,"Fatal"
"1228",2013-09-15,12:39:00,"BROOKLYN","11212",40.6553118,-73.9031775,"(40.6553118, -73.9031775)","LINDEN BOULEVARD","STONE AVENUE",NA,3,1,0,0,0,0,3,1,"Unspecified","Unspecified",NA,NA,NA,162449,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2013,9,15,1,258,365,"Fatal"
"1229",2013-09-15,14:58:00,"QUEENS","11373",40.7416789,-73.8675568,"(40.7416789, -73.8675568)","JUNCTION BOULEVARD","50 AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,258079,"UNKNOWN",NA,NA,NA,NA,2013,9,15,1,258,365,"Fatal"
"1230",2013-09-14,16:28:00,"QUEENS","11105",40.782856,-73.9107303,"(40.782856, -73.9107303)","20 AVENUE","24 STREET",NA,1,2,0,0,0,0,1,2,"Unspecified","Unspecified",NA,NA,NA,277406,"MOTORCYCLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2013,9,14,7,257,365,"Fatal"
"1231",2013-09-13,19:03:00,"QUEENS","11419",40.6906979,-73.8282846,"(40.6906979, -73.8282846)","117 STREET","97 AVENUE",NA,0,1,0,1,0,0,0,0,"Alcohol Involvement","Unspecified","Unspecified",NA,NA,207152,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,2013,9,13,6,256,365,"Fatal"
"1232",2013-09-13,21:49:00,NA,NA,NA,NA,NA,"QUEENS PLAZA NORTH","27 STREET",NA,1,1,0,1,0,0,1,0,"Other Electronic Device",NA,NA,NA,NA,243437,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,9,13,6,256,365,"Fatal"
"1233",2013-09-12,05:14:00,NA,NA,40.812804,-73.9344344,"(40.812804, -73.9344344)",NA,NA,NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,2864908,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,9,12,5,255,365,"Fatal"
"1234",2013-09-08,02:18:00,"BRONX","10452",40.8451775,-73.9141598,"(40.8451775, -73.9141598)","JEROME AVENUE","CROSS BX EXPRESSWAY",NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,87586,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,9,8,1,251,365,"Fatal"
"1235",2013-09-08,03:08:00,"MANHATTAN","10019",40.7707422,-73.9945485,"(40.7707422, -73.9945485)","WEST SIDE HIGHWAY","WEST 56 STREET",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded",NA,NA,NA,NA,42631,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,9,8,1,251,365,"Fatal"
"1236",2013-09-06,20:12:00,"QUEENS","11368",40.7398367,-73.8671454,"(40.7398367, -73.8671454)","JUNCTION BOULEVARD","CHRISTIE AVENUE",NA,0,1,0,0,0,0,0,1,"Unspecified",NA,NA,NA,NA,258002,"MOTORCYCLE",NA,NA,NA,NA,2013,9,6,6,249,365,"Fatal"
"1237",2013-09-04,15:38:00,"QUEENS","11101",40.7440288,-73.9261524,"(40.7440288, -73.9261524)","39 STREET","QUEENS BOULEVARD",NA,0,1,0,0,0,0,0,1,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,243337,"SPORT UTILITY / STATION WAGON","MOTORCYCLE",NA,NA,NA,2013,9,4,4,247,365,"Fatal"
"1238",2013-09-03,19:14:00,NA,NA,NA,NA,NA,"LINDEN BOULEVARD","197 STREET",NA,2,1,0,0,0,0,2,1,"Lost Consciousness","Unspecified","Unspecified",NA,NA,271024,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,2013,9,3,3,246,365,"Fatal"
"1239",2013-08-31,23:55:00,NA,NA,40.7713758,-73.8771311,"(40.7713758, -73.8771311)",NA,NA,NA,0,1,0,0,0,0,0,1,"Unspecified","Unspecified",NA,NA,NA,3107259,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2013,8,31,7,243,365,"Fatal"
"1240",2013-08-31,03:01:00,"BRONX","10455",40.8113299,-73.9007723,"(40.8113299, -73.9007723)","BRUCKNER BOULEVARD","AUSTIN PLACE",NA,0,1,0,1,0,0,0,0,"Traffic Control Disregarded",NA,NA,NA,NA,77862,"UNKNOWN",NA,NA,NA,NA,2013,8,31,7,243,365,"Fatal"
"1241",2013-08-29,06:42:00,"BROOKLYN","11239",40.644042,-73.8775195,"(40.644042, -73.8775195)","PENNSYLVANIA AVENUE","SEA VIEW AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,168438,"BUS",NA,NA,NA,NA,2013,8,29,5,241,365,"Fatal"
"1242",2013-08-27,20:24:00,"BRONX","10473",40.8198786,-73.857769,"(40.8198786, -73.857769)","WHITE PLAINS ROAD","SEWARD AVENUE",NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,83742,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,8,27,3,239,365,"Fatal"
"1243",2013-08-26,16:12:00,"BROOKLYN","11206",40.7052279,-73.9498375,"(40.7052279, -73.9498375)","BOERUM STREET","BROADWAY",NA,0,1,0,1,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,196687,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,8,26,2,238,365,"Fatal"
"1244",2013-08-25,20:41:00,NA,NA,40.5839626,-73.9252914,"(40.5839626, -73.9252914)",NA,NA,NA,0,1,0,0,0,0,0,1,"Unspecified",NA,NA,NA,NA,2944071,"MOTORCYCLE",NA,NA,NA,NA,2013,8,25,1,237,365,"Fatal"
"1245",2013-08-24,17:00:00,"BROOKLYN","11203",40.6494525,-73.9407657,"(40.6494525, -73.9407657)","EAST 39 STREET","SNYDER AVENUE",NA,1,1,0,0,0,0,1,1,"Unspecified","Unspecified",NA,NA,NA,138945,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2013,8,24,7,236,365,"Fatal"
"1246",2013-08-24,18:03:00,"BROOKLYN","11236",40.63874,-73.8951918,"(40.63874, -73.8951918)","AVENUE L","ROCKAWAY PARKWAY",NA,0,1,0,0,0,0,0,1,"Unspecified",NA,NA,NA,NA,146571,"MOTORCYCLE",NA,NA,NA,NA,2013,8,24,7,236,365,"Fatal"
"1247",2013-08-24,03:00:00,"QUEENS","11691",40.5933206,-73.7727134,"(40.5933206, -73.7727134)","ROCKAWAY FREEWAY","BEACH 41 STREET",NA,1,2,0,0,0,0,1,2,"Traffic Control Disregarded","Unspecified",NA,NA,NA,203203,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2013,8,24,7,236,365,"Fatal"
"1248",2013-08-23,10:36:00,NA,NA,40.7850321,-73.9405708,"(40.7850321, -73.9405708)",NA,NA,NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded",NA,NA,NA,NA,2849076,"MOTORCYCLE",NA,NA,NA,NA,2013,8,23,6,235,365,"Fatal"
"1249",2013-08-23,16:55:00,"MANHATTAN","10002",40.721473,-73.9838235,"(40.721473, -73.9838235)","EAST HOUSTON STREET","CLINTON STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,13308,"VAN",NA,NA,NA,NA,2013,8,23,6,235,365,"Fatal"
"1250",2013-08-21,17:25:00,"MANHATTAN","10012",40.7269334,-73.999917,"(40.7269334, -73.999917)","WEST HOUSTON STREET","WEST BROADWAY",NA,0,1,0,0,0,0,0,1,"Physical Disability","Unspecified",NA,NA,NA,3610,"MOTORCYCLE","VAN",NA,NA,NA,2013,8,21,4,233,365,"Fatal"
"1251",2013-08-19,21:30:00,NA,NA,NA,NA,NA,NA,NA,"6601 AVENUE U(PARKING LOT)",0,1,0,0,0,0,0,1,"Driver Inattention/Distraction",NA,NA,NA,NA,128448,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,8,19,2,231,365,"Fatal"
"1252",2013-08-17,02:16:00,"MANHATTAN","10022",40.762288,-73.9723632,"(40.762288, -73.9723632)","EAST 57 STREET","MADISON AVENUE",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,42419,"OTHER",NA,NA,NA,NA,2013,8,17,7,229,365,"Fatal"
"1253",2013-08-17,04:19:00,NA,NA,NA,NA,NA,"AMSTERDAM AVENUE","WEST 167 STREET",NA,1,1,0,1,0,0,1,0,"Unspecified",NA,NA,NA,NA,69398,"MOTORCYCLE",NA,NA,NA,NA,2013,8,17,7,229,365,"Fatal"
"1254",2013-08-16,10:55:00,NA,NA,40.7328333,-73.9741445,"(40.7328333, -73.9741445)",NA,NA,NA,0,1,0,0,0,0,0,1,"Unspecified",NA,NA,NA,NA,2839297,"MOTORCYCLE",NA,NA,NA,NA,2013,8,16,6,228,365,"Fatal"
"1255",2013-08-16,04:32:00,"QUEENS","11385",40.7068736,-73.8591426,"(40.7068736, -73.8591426)","WOODHAVEN BOULEVARD","78 AVENUE",NA,1,1,0,0,0,0,1,1,"Unspecified","Unspecified",NA,NA,NA,217328,"MOTORCYCLE","PASSENGER VEHICLE",NA,NA,NA,2013,8,16,6,228,365,"Fatal"
"1256",2013-08-15,17:05:00,"BROOKLYN","11224",40.5741231,-74.0040784,"(40.5741231, -74.0040784)","SURF AVENUE","BEACH 38 STREET",NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded",NA,NA,NA,NA,115384,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,8,15,5,227,365,"Fatal"
"1257",2013-08-15,21:10:00,"BROOKLYN","11222",40.7351589,-73.9550724,"(40.7351589, -73.9550724)","MANHATTAN AVENUE","EAGLE STREET",NA,1,1,0,0,0,0,1,1,"Failure to Yield Right-of-Way","Unspecified",NA,NA,NA,200087,"PASSENGER VEHICLE","MOTORCYCLE",NA,NA,NA,2013,8,15,5,227,365,"Fatal"
"1258",2013-08-15,02:03:00,"BROOKLYN","11224",40.5764221,-73.9697655,"(40.5764221, -73.9697655)","WEST BRIGHTON AVENUE","WEST 1 STREET",NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded",NA,NA,NA,NA,115380,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2013,8,15,5,227,365,"Fatal"
"1259",2013-08-14,18:29:00,"QUEENS","11414",40.6563005,-73.8478533,"(40.6563005, -73.8478533)","160 AVENUE","84 STREET",NA,0,1,0,0,0,1,0,0,"Unspecified","Unspecified",NA,NA,NA,231320,"PASSENGER VEHICLE","BICYCLE",NA,NA,NA,2013,8,14,4,226,365,"Fatal"
"1260",2013-08-14,20:31:00,"BROOKLYN","11207",40.6818006,-73.8897736,"(40.6818006, -73.8897736)","JAMAICA AVENUE","BARBEY STREET",NA,3,1,3,0,0,0,0,1,"Traffic Control Disregarded","Unspecified",NA,NA,NA,168269,"MOTORCYCLE","PASSENGER VEHICLE",NA,NA,NA,2013,8,14,4,226,365,"Fatal"
"1261",2013-08-12,01:51:00,"QUEENS","11372",40.7550297,-73.8726917,"(40.7550297, -73.8726917)","34 AVENUE","JUNCTION BOULEVARD",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,282868,"UNKNOWN",NA,NA,NA,NA,2013,8,12,2,224,365,"Fatal"
"1262",2013-08-11,23:37:00,"QUEENS","11422",40.6367879,-73.740563,"(40.6367879, -73.740563)","ROCKAWAY BOULEVARD","1 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,224888,"BUS",NA,NA,NA,NA,2013,8,11,1,223,365,"Fatal"
"1263",2013-08-11,02:38:00,NA,NA,40.6692344,-73.997143,"(40.6692344, -73.997143)",NA,NA,NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded",NA,NA,NA,NA,2965375,"MOTORCYCLE",NA,NA,NA,NA,2013,8,11,1,223,365,"Fatal"
"1264",2013-08-11,03:44:00,"QUEENS","11104",40.7433745,-73.9205559,"(40.7433745, -73.9205559)","QUEENS BOULEVARD","44 STREET",NA,0,2,0,1,0,0,0,1,"Unspecified",NA,NA,NA,NA,243103,"MOTORCYCLE",NA,NA,NA,NA,2013,8,11,1,223,365,"Fatal"
"1265",2013-08-11,04:35:00,"BROOKLYN","11211",40.7075935,-73.9555418,"(40.7075935, -73.9555418)","BROADWAY","KEAP STREET",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded","Unspecified",NA,NA,NA,196593,"TAXI","MOTORCYCLE",NA,NA,NA,2013,8,11,1,223,365,"Fatal"
"1266",2013-08-09,20:26:00,"STATEN ISLAND","10304",40.595951,-74.0958614,"(40.595951, -74.0958614)","RICHMOND ROAD","NEWBERRY AVENUE",NA,2,1,2,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,299141,"UNKNOWN",NA,NA,NA,NA,2013,8,9,6,221,365,"Fatal"
"1267",2013-08-07,04:10:00,"BROOKLYN","11203",40.6444315,-73.9295994,"(40.6444315, -73.9295994)","UTICA AVENUE","CLARENDON ROAD",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded","Unspecified","Unspecified",NA,NA,138770,"PASSENGER VEHICLE","VAN","PICK-UP TRUCK",NA,NA,2013,8,7,4,219,365,"Fatal"
"1268",2013-08-06,01:05:00,NA,NA,40.610422,-74.1512,"(40.610422, -74.1512)",NA,NA,NA,0,1,0,0,0,0,0,1,"Unspecified",NA,NA,NA,NA,3107851,"PASSENGER VEHICLE",NA,NA,NA,NA,2013,8,6,3,218,365,"Fatal"
"1269",2013-08-04,00:45:00,NA,NA,NA,NA,NA,"WEBSTER AVENUE","EAST 187 STREET",NA,1,1,0,0,0,0,1,1,"Unspecified","Unspecified",NA,NA,NA,101698,"OTHER","VAN",NA,NA,NA,2013,8,4,1,216,365,"Fatal"
